Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
24.605195999145508,25.031377135206167,24.50998559580099,24.924831418809514,127207600
24.632394790649414,24.884021740771797,24.52131427941791,24.689067885533632,94326800
24.714004516601562,25.07444632946965,24.670934136976054,24.702670934395165,117630000
25.035907745361328,25.04950873511771,24.632395573682633,24.786544736323343,108929200
25.398618698120117,25.466625385745292,25.117520584312434,25.117520584312434,133029200
25.412212371826172,25.477953361600637,25.2376600213753,25.30340101114977,101895600
24.90215492248535,25.45755223154841,24.87495294670336,25.414480130526364,187756000
24.36489486694336,24.698131173127415,24.24248078875262,24.684530185392465,243286000
24.23568344116211,24.48277730789355,24.081532551894348,24.455573599366666,129539600
24.28555679321289,24.50318129508087,24.04299598836283,24.174477998718213,122444000
24.022584915161133,24.240209330180164,23.92057233562011,24.240209330180164,126210000
23.95685386657715,24.13820848569555,23.71656046634222,23.804970367542836,134732400
23.82083511352539,23.950049697733316,23.69162052931747,23.80269930848993,112126400
23.655345916748047,23.870704682776815,23.55560246076426,23.55560246076426,224064800
22.175052642822266,22.37680875996707,21.689930998280158,21.76247250411283,458408400
21.49724006652832,22.188650828210754,21.365758063359937,22.12744464302586,328970800
21.25014305114746,21.472302342805527,20.97131239445713,21.30681614570532,274126000
21.22747230529785,21.32721749645648,20.946374265108137,21.302281198666822,192640400
21.57657814025879,21.703525303976072,21.23653961213716,21.354418874228152,227325200
21.35215187072754,21.73979556118374,21.268275083034275,21.581109886860695,164102000
21.265483856201172,21.454784488368706,21.13776378633173,21.438819479635022,143562000
21.146892547607422,21.313384577452588,20.94846875170711,21.295140091207248,174799600
21.162853240966797,21.386363377339833,21.117237684524454,21.21074827018959,131745600
21.306541442871094,21.340752680189393,21.007766899739963,21.286015744513602,134747200
21.098995208740234,21.340751590683794,21.08759088353109,21.320225893374197,114876400
20.604074478149414,21.160572087929754,20.405652462245044,21.14688829098616,305258800
20.645130157470703,20.90741398495114,20.52653317585696,20.52653317585696,177571200
21.411453247070312,21.527770750428644,20.902852366602875,21.071625589084583,245039200
21.322505950927734,21.598473576008658,21.213032082163878,21.56426407955481,187667600
21.566545486450195,21.714793031247805,21.41373725506838,21.475317834318677,168249600
21.48443031311035,21.584782776977047,21.3407452544373,21.584782776977047,121768400
21.717069625854492,21.764964655054165,21.557417788466694,21.58478712231889,128104000
21.993038177490234,22.16637381934643,21.81970253563404,21.86531809404653,152074400
22.328304290771484,22.371636894552335,22.08654619048236,22.173214878155196,140560800
22.720596313476562,22.747963915785718,22.376206150618863,22.50392626821119,152675200
22.900772094726562,22.97375526188401,22.497082591968223,22.73427832024391,225324800
22.887081146240234,22.914450479977724,22.636201677174352,22.67953602057815,145364800
22.77532958984375,22.898489000566585,22.538133881050424,22.716030227631464,169228800
22.456026077270508,22.70234488193408,22.426377268212295,22.58374616558983,116693200
22.28725242614746,22.314620021657646,22.038652413244066,22.25988309058161,160766400
22.332862854003906,22.412687895546195,22.225668481051944,22.303214050018312,114019600
22.494800567626953,23.23831775252681,22.24848347488571,22.3488342385744,93170000
22.586029052734375,22.777610939469497,22.5700640405111,22.636205302594902,89638000
22.565502166748047,22.706906056125884,22.506202807300966,22.58374665114614,83392400
22.72743034362793,22.804974176725523,22.45602344767536,22.46514655863781,106405600
22.540409088134766,22.65900604090231,22.460584048766677,22.471986631501913,126851600
22.20058822631836,22.60655895578492,22.145851284165122,22.508487658563357,152082000
22.227956771850586,22.46059181277351,22.066025424570018,22.19602674506602,127727600
22.15496826171875,22.444621386336923,22.12988014100204,22.31005767157862,117780800
22.24848175048828,22.294095572260883,21.910933553181433,21.997600510571683,125307200
21.742164611816406,22.043220419024696,21.735322711206962,22.03637851841525,244032800
21.689701080322266,22.024968036960924,21.673736070008786,21.894966741535285,137647600
21.874439239501953,21.974789978877943,21.59390923566194,21.653208586240122,142185600
21.792333602905273,22.097949995258144,21.746718047292926,21.95198369740968,116876400
21.91777229309082,21.96110663556737,21.72391096841788,21.881281588943867,128960800
21.301984786987305,21.589356798754523,21.130930308087603,21.190229681321888,301245600
20.991802215576172,21.22215602772485,20.868642803339924,21.210751701755335,181958400
21.345317840576172,21.36128459605314,21.01461320397855,21.187948900015844,161779600
21.530054092407227,21.56426533090208,21.354437213493046,21.431982803418443,146124000
21.803739547729492,21.842511470934888,21.507246220795786,21.539176244618556,143345600
21.86988067626953,22.00216319705296,21.74216058175079,21.778651291589384,104106000
21.66461753845215,21.75812814723965,21.543739329087614,21.755846933839567,110820800
21.78777313232422,21.817423681146657,21.523209846255547,21.57566556484717,123796400
21.881288528442383,22.009008643545535,21.808305356946857,21.82654984477869,100558400
22.050060272216797,22.097955312091806,21.906375152591764,22.00672591897257,115648400
22.118486404418945,22.27129466259419,22.061468241811205,22.06602892919508,95179600
22.218828201293945,22.282688239178366,22.150407477870147,22.161810061746348,96670000
22.093395233154297,22.275852284355423,22.08655159293596,22.21655465624445,103568800
22.531288146972656,22.57690196241551,22.196021209295587,22.211986218706137,155676000
22.529006958007812,22.647605662373472,22.465146920298082,22.560936976862678,120548000
22.768482208251953,22.836902926586657,22.48795221691902,22.510759123030585,145975600
22.77760887145996,22.80725768002395,22.656728944109073,22.70690518941403,95119600
22.798131942749023,22.91216821801691,22.747955703222278,22.807255053577112,105104000
22.67725944519043,23.03533336955051,22.608836966882272,22.768488836249336,130808000
22.50164794921875,22.647614302543698,22.42182113157176,22.638491187953864,113254800
22.20058822631836,22.54269715987412,22.10479814253619,22.40813514790241,161531600
22.04777717590332,22.34427224320496,21.990759027580374,22.081988412908245,224959200
23.480070114135742,23.799372056456924,23.434456296685113,23.781125833454436,369379200
23.797090530395508,23.82217865167987,23.450420998188395,23.452702211047583,159479200
23.767446517944336,23.844992110299522,23.64656831285671,23.762885831361526,110934800
24.187097549438477,24.209904459186337,23.81305866139538,23.81305866139538,152671600
23.829023361206055,24.191657919614244,23.719547759767256,24.18709723374647,135266400
24.127798080444336,24.139200665237684,23.895163077947462,23.90428618981554,120810400
24.276851654052734,24.306661080281017,24.141558951516682,24.210352088329202,109634800
24.646039962768555,24.68502192717648,24.347938677276947,24.36857557038151,162213600
24.850120544433594,24.850120544433594,24.572657940892707,24.655207251081908,112148800
24.951021194458008,24.98083237595988,24.767575709790048,24.818023786655544,105260800
24.765277862548828,24.971655527966504,24.710244401598175,24.92808642374439,96034000
24.749223709106445,24.97853181286932,24.730878640929735,24.884514650575184,109938000
24.806554794311523,24.86617540090095,24.714831187900618,24.714831187900618,74641600
25.104652404785156,25.118410331415113,24.783620704057384,24.797378630687337,103472800
25.08172035217285,25.27663364456053,25.04273839348813,25.139047379467574,135177600
25.04503059387207,25.079427158262995,24.843238349169017,25.017512992462944,101424000
25.012929916381836,25.13216936789852,24.999170239662224,25.047326483957722,87938800
25.07713508605957,25.152807182345406,24.847826975725802,24.941842391231983,101472400
24.882221221923828,25.017512154653595,24.73087704346489,24.96247870316029,103280800
24.960195541381836,25.067970668050553,24.88681699229629,24.900574923536514,85030800
24.77215576171875,24.937257886956427,24.69189827013991,24.895982355647007,94700400
24.666675567626953,24.73776052836212,24.46259147111189,24.6254000340912,100344800
24.522212982177734,24.75381294329641,24.377747734717087,24.629988087590515,111065200
24.49469566345215,24.636867341334742,24.37316262808455,24.448834734835717,99881200
24.306665420532227,24.42131950270455,24.192011338359904,24.26080448745628,99455600
24.329586029052734,24.437361102542916,24.224104526131764,24.228691667270184,118649600
24.47406005859375,24.49011155940259,24.219527867566185,24.33876733793436,106806000
24.70336151123047,24.765273926274116,24.494690307841104,24.69648079890837,107210000
24.69648551940918,24.83407180043899,24.652918163266495,24.742348196246528,107521600
24.847822189331055,24.939545765692408,24.552014574043575,24.72628919418198,169457200
24.196596145629883,24.597885423510412,24.132390141086184,24.5933000301069,212008000
23.648544311523438,24.24245321502954,23.648544311523438,23.99480004099266,186228000
24.17824935913086,24.2424553544774,23.510961872888974,23.538479477815557,181171200
24.753808975219727,24.946428691129242,24.59100043231589,24.652914599726156,248704800
25.629762649536133,25.918691312499448,24.902856475162793,24.932667644437544,443554800
26.501142501831055,26.53783264513444,26.02418113578098,26.10902578005832,359934400
26.35209083557129,26.629553472997593,26.1503003036655,26.39795351292414,319547600
26.044815063476562,26.64101578835884,25.969142968725123,26.414001253586534,188092000
26.04252052307129,26.168640676295237,25.799454499929077,25.923281082326604,138057200
26.037939071655273,26.138833460022518,25.783406905340314,26.106730461521728,144012800
26.283292770385742,26.356671286037102,26.14112113091294,26.22137860905008,124296000
25.84531593322754,26.32227720464952,25.57931944498042,26.237432577205176,209924800
25.884292602539062,26.001240200371413,25.579314219184173,25.599951104370202,119477600
25.93244743347168,25.95308606841736,25.76046639001145,25.91181054800764,98429600
26.12965965270996,26.287882815819597,26.010420199723853,26.070040800957965,118564400
25.723785400390625,26.095265190796695,25.636648943151638,25.94850813150885,143548000
25.92328643798828,25.99666497425598,25.636651257335966,25.78799372298959,145516400
25.80174446105957,25.923279213350398,25.746711011566813,25.845313556210655,86807200
25.911815643310547,26.212208698456283,25.82697101537292,25.9255735696586,118947200
25.92328643798828,26.063164546105195,25.84073536600183,26.00354393867447,85812400
26.115903854370117,26.219091817299557,25.941629178584012,26.072334748053024,115117200
26.154884338378906,26.269538401583418,26.028765918543243,26.212211369981162,97433600
26.6112117767334,26.771726783565686,26.306231514269687,26.375022910276797,144944000
26.668533325195312,27.216579556472453,26.645601115097758,26.989563272777065,256164000
26.907005310058594,27.053764069197086,26.77171440250799,26.90929888037617,150347200
26.824460983276367,26.929942494130234,26.53553230168768,26.780891886593427,140769600
26.973514556884766,27.097341156356055,26.85886049250196,27.030841589076168,142608800
26.955167770385742,27.021665579633385,26.778599554228744,26.9047197086266,94499600
26.93682098388672,27.106508476673646,26.932233842483864,27.09962951405121,98214000
26.856563568115234,27.003320602682926,26.095260795239643,26.88637298937741,80138400
26.842805862426758,26.91618438509333,26.675411927663315,26.79694494181589,96503200
26.73732566833496,26.808412373125577,26.663947142037795,26.785480162203534,92770800
26.978099822998047,26.998736713400326,26.82904919976958,26.851979661155024,94154800
27.115684509277344,27.14090854180268,26.90013432205432,27.046891375211505,192516000
26.505725860595703,26.530949894810167,25.982903605027158,26.21221173462615,264536800
26.251192092895508,26.567636641505395,26.16405389511046,26.45986155444408,138248000
26.07691764831543,26.41858623055785,26.01500348104425,26.11131421352364,151446800
26.035648345947266,26.193871534052256,25.957682662865675,26.06087238316639,105677600
25.565555572509766,26.08837767865594,25.345420040947253,26.017292738630605,175303200
25.58848762512207,25.76276225453521,25.505938326433526,25.544920279880134,113326800
25.314207077026367,25.68989757434128,25.249671458686503,25.57926558817686,107730400
25.086034774780273,25.411020093508455,24.91778138611206,25.01458485015112,123348000
25.447898864746094,25.470947057587843,25.228936636588486,25.371838245750364,130240000
25.59771156311035,25.749832792577866,25.284251234326657,25.424847488786884,97016800
25.556224822998047,25.65763897878618,24.903952367578423,25.3257393841809,236705600
24.844024658203125,25.604625520516883,24.392273427373702,25.604625520516883,228538000
24.99154281616211,25.09295699879303,24.55823070954193,24.68960737410253,136575600
24.364614486694336,24.84863353586414,23.988923870500464,24.82558534465877,204702000
24.687294006347656,24.818670628226734,24.468333556037273,24.562831665862596,129058000
25.351097106933594,25.406414887473378,24.569751481071627,24.59279967706422,235362000
25.341873168945312,25.434067695708052,25.083730604166846,25.309605348348004,110528000
25.367223739624023,25.477857510487254,25.27503098211282,25.288859544046673,113715600
25.752138137817383,25.812063084151838,25.355702912703673,25.38105645094683,117058400
25.768266677856445,25.911166490759495,25.676072172408844,25.802838078743356,103862000
25.63689613342285,25.701431774937525,25.429458886794006,25.666858607421993,109705600
25.765960693359375,25.7843999456849,25.572352060869157,25.613839499369643,45903600
25.715259552001953,25.92269679228589,25.67377210394517,25.682991732231596,108776000
25.68990707397461,25.821283705165236,25.36953245127354,25.533176903566115,114115200
25.47324562072754,25.860461162860155,25.415624270758183,25.722170274626517,144649200
25.235851287841797,25.570056243562586,25.129828192446922,25.438679608131494,148347600
25.33034896850586,25.374140004207796,25.088338564959518,25.16209383181276,106112000
25.14826774597168,25.36031393925385,24.950050117066557,25.353399657065324,137298000
25.341873168945312,25.436373042454814,25.166705502406877,25.238155425377442,104782000
25.59079360961914,25.62767211757953,25.15978703823238,25.1828352264756,119994800
25.842029571533203,25.913479499111155,25.491690698936363,25.551617408966116,108273200
26.263818740844727,26.436682844251248,25.88582270873964,25.88582270873964,137610400
26.113994598388672,26.505819046119658,25.927300242395322,26.11168925218868,105497600
26.54961395263672,26.717867310935716,26.21771441187894,26.23845725394427,174935200
26.54961395263672,26.78240294197994,26.501212229353552,26.515040790730442,136127200
26.69481658935547,26.90455912881031,26.55883105948255,26.59340245964421,186098000
26.72939109802246,26.851548074000586,26.655635843179216,26.84463379361903,177404400
26.883819580078125,27.054378300614168,26.67868769442234,26.690212668950327,111117600
26.95526885986328,27.08203654281105,26.893038570893403,26.906867133228,85700000
26.98061752319336,27.058983465351332,26.916081899336127,26.920692591590996,95132800
26.80314826965332,26.853855340696292,26.653332402971124,26.816976831405366,104343600
26.856164932250977,26.856164932250977,26.641813384856466,26.641813384856466,56998000
27.026723861694336,27.151186213418192,26.84924908372231,26.85616336574068,73187600
26.911479949951172,27.201890332679678,26.78240691027418,27.086647614892843,83623600
26.904571533203125,26.992155384766487,26.828510900851814,26.84003412006387,60158000
26.69481658935547,27.012885780090002,26.60492743200736,26.886119876414828,122345200
26.770885467529297,26.81237291902027,26.450510831529634,26.690215911425863,115127600
26.740917205810547,26.853856325809012,26.678686917179377,26.701735107099655,84472400
26.87690544128418,26.934526797301263,26.69251639864383,26.717869935968483,88774400
27.17653465270996,27.23415600333469,26.84463511040302,26.916085022469183,127007600
27.42546272277832,27.52687688171069,27.183454059595714,27.185757647960976,134247600
27.4531192779541,27.51534956935505,27.266426645287005,27.374753318580193,97848400
27.600629806518555,27.642117253601786,27.33557121451258,27.367839033525733,110354400
27.48539161682129,27.496916593421705,27.245686522941863,27.404722056011995,108344800
27.436986923217773,27.57066890013058,27.383974498419818,27.453120833640746,104447600
27.658246994018555,27.71356299563668,27.247983278294853,27.275640399871918,137759200
27.65595054626465,27.773498626181215,27.591414897201293,27.6582558932925,94852000
27.607545852661133,27.6789957766911,27.51304773621483,27.519962018093295,102389200
27.658246994018555,27.761964716860533,27.59601671200617,27.761964716860533,130391600
27.67669105529785,27.84494443566681,27.605239375728736,27.658251798733932,88200800
27.651336669921875,27.681299142071996,27.54300823900832,27.554533213623724,92844000
28.09156608581543,28.14227316630126,27.7227897165518,27.75505753895834,129510400
28.105388641357422,28.22063133480768,28.027022695409993,28.043156602154472,105350400
28.107704162597656,28.19989870819296,28.027034594626027,28.151496967409983,82251600
28.0339412689209,28.0339412689209,27.810371886498583,27.872602176767842,121510000
27.969406127929688,27.978625755996777,27.801152751481993,27.923309746058493,196804000
29.674999237060547,30.076045153038212,29.273955079547164,29.278564014442228,447940000
29.624292373657227,29.82250998639,29.45142829919011,29.497526440793255,134841600
29.751056671142578,29.776410206516037,29.539010519350114,29.573581923528376,98029200
30.02994155883789,30.078345040834744,29.70956698988467,29.762581164673637,107383600
30.31575584411621,30.444827154214188,30.066831095957497,30.087573945738367,152735200
30.433300018310547,30.474789231859532,30.244303761049476,30.274267997672123,92016400
30.653200149536133,30.660144407191652,30.35226936648553,30.474955961300836,113399600
30.583765029907227,30.77358422649791,30.56756293361468,30.662472531910023,80262000
30.854595184326172,30.977285329204832,30.729594996126632,30.80598537365048,92141600
31.255069732666016,31.271271827292853,30.845340765014317,30.89626768900161,132904800
31.368494033813477,31.544424686643996,31.16247276840138,31.370811141672792,142492400
31.33145523071289,31.458768988642536,31.213395774352875,31.405528497207804,90338400
31.417118072509766,31.44258154239173,31.273598623453882,31.273598623453882,88792800
31.643953323364258,31.65552826316802,31.477284080282114,31.5351552471252,98028800
31.738868713378906,31.74118228889425,31.507384003495662,31.581457273926596,83347600
31.604612350463867,31.82452215454914,31.551371847452618,31.801375799063656,83152800
31.63469696044922,31.63469696044922,31.315246974338777,31.461083451854563,87106400
31.69720458984375,31.815264070954736,31.546740917740898,31.745817940685377,81029600
31.711084365844727,31.815251754835693,31.64395183744073,31.731917137207812,93931600
32.359256744384766,32.442591408795664,31.852308029077467,31.9194370629913,145658400
32.167118072509766,32.47267606453608,32.120818303017344,32.40786062585848,104844000
32.356937408447266,32.36851235214514,32.08146999645166,32.125452663197436,84432400
32.25507354736328,32.35461379366759,32.08377714962105,32.26201780499198,87000000
32.2967414855957,32.40322245359531,32.12775513679197,32.19025698542041,69785200
32.17637252807617,32.36156099006867,32.13470697852033,32.16479758691862,74828800
32.1023063659668,32.12776983207906,31.724988590892487,32.116198419264,88623600
32.20878982543945,32.25971675594147,32.09304744378527,32.23425329069046,78451200
32.222679138183594,32.27591964604366,32.134717327844626,32.141661588340405,69686800
32.1740608215332,32.3268380442881,32.13933599604356,32.245820515831596,61236400
32.514347076416016,32.58147609467358,32.1833220722569,32.27128740089075,102767200
32.56758499145508,32.64397537096826,32.46804472766163,32.574529250303875,76928000
32.40554428100586,32.63934255538655,32.38239439823795,32.63934255538655,175540000
32.745826721191406,32.75508455489394,32.461098001328324,32.50044997587236,86168000
32.37082290649414,33.056019242634676,32.34535944560636,32.896294218172855,158119600
32.73656463623047,32.77823371741696,32.35229920075717,32.373135507438455,103440800
32.620826721191406,32.773607485999605,32.54906702225389,32.69953067924052,81385200
32.556007385253906,32.810641962794406,32.488878377816576,32.75508436437389,89582400
32.611576080322266,32.690280055732934,32.08841823066675,32.26666249559577,94300400
33.287498474121094,33.343052538036424,32.55137533765912,32.61850787445812,133499200
33.3615608215332,33.447212529005874,33.14628182994409,33.259707028111535,116760000
33.317596435546875,33.44954443082265,33.218059694277166,33.37778472764183,84829200
33.255096435546875,33.396302259059844,33.1046292450166,33.26898495389625,78646800
33.26435470581055,33.36157786770539,33.11389104548733,33.266671813683494,79942800
33.512046813964844,33.53982385248082,33.141669816926616,33.16018901999621,79565600
33.33843231201172,33.67177089344331,33.28981896381265,33.38472855228239,110871600
33.255096435546875,33.45417344029997,33.206483089147476,33.40092941039191,84596000
33.181026458740234,33.37547282001327,33.16482436138947,33.271305378772524,66688800
33.14166259765625,33.30601828148667,33.079160742433295,33.241202850950295,75733600
32.78518295288086,33.18333696513687,32.421750236738085,33.0884273795252,121517600
32.824527740478516,32.90554525771684,32.64165286854683,32.77823151174578,81400000
32.650909423828125,32.95878442120304,32.650909423828125,32.84998635701133,71291600
32.83147430419922,32.843049245239364,32.609247445627126,32.75045324909429,66328400
32.68564987182617,32.88009623717541,32.664817089576765,32.73426322925218,58790000
32.56526565551758,32.870827152662955,32.512025163927525,32.84305011916835,69313600
32.972679138183594,33.08379079811462,32.67637902358353,32.690267539552906,93278400
32.93333053588867,33.0282365821173,32.836107381977364,32.972682512554464,69283600
33.25047302246094,33.322232737741146,33.1439884715379,33.21806529516738,68537200
33.456485748291016,33.54213396298466,33.30370498788361,33.31296635455001,75486000
33.25972366333008,33.47269271909866,33.19028107142358,33.442598574488116,80164800
33.285179138183594,33.370830867945195,33.174067485616035,33.31527327557354,56985200
33.252769470214844,33.40323661614047,33.16480770268543,33.354623284152055,83441600
33.931034088134766,34.07455349864762,33.55602993438086,33.58843765714753,134411600
34.146305084228516,34.280566627243395,33.99121076699823,34.15324934230031,181408800
34.04214096069336,34.141681222939226,33.39630017256143,33.701858153687134,182788000
33.91944885253906,34.060654644357854,33.75277960540292,33.91713527739232,93487600
34.48196792602539,34.48659507759118,33.97269867964683,33.97269867964683,109310800
35.419471740722656,35.579196744655825,34.49816364804464,34.49816364804464,195009600
35.64633560180664,35.852356874597746,35.52133186693124,35.61855503173614,156521600
35.47733688354492,35.63474828536484,35.211130943691664,35.562988607604865,103222800
35.784175872802734,35.812071114671106,35.402974003664674,35.43551549688048,109020400
36.283905029296875,36.35828402518545,35.95151380533573,35.958486725364196,130108000
36.1909294128418,36.41174683846883,36.03984473919043,36.26298528940645,104038800
36.13747787475586,36.27461674038462,35.96314772621748,36.246725051580384,80194000
34.924137115478516,35.928280397547645,34.79862097859771,35.70281313875219,203070800
35.45642852783203,35.64238140756955,35.128690523060904,35.16123201100826,134272800
35.577301025390625,35.791145611314164,35.47735342896442,35.651683601410866,107843200
35.7934684753418,35.930607345187425,35.54243262811674,35.7957916005616,91865600
35.74929428100586,36.00497630723643,35.6353973354477,36.00497630723643,79675600
35.64237976074219,35.83530555421472,35.48664525085,35.75859986186376,76712000
35.765560150146484,35.87713396147451,35.570311300454584,35.73301867519783,76942400
35.705135345458984,35.85157379035021,35.635402583760516,35.79578687164032,87710400
35.71909713745117,35.89575047211027,35.640068294058196,35.66098706788154,80507600
35.50756072998047,35.83530223601727,35.419235873100675,35.78881490922437,97804800
35.60517501831055,35.640043163520374,35.38203449468821,35.60285189399843,65616400
36.13282012939453,36.13282012939453,35.53777392075964,35.698158189615405,111082800
35.779518127441406,35.90038802400569,35.670274496933565,35.87481946024702,101326800
35.900390625,36.21650946039384,35.74465610600721,35.772547796944366,106499600
36.114234924316406,36.2560235967663,35.90736327566881,36.03288297744737,84278400
36.02592086791992,36.15376018662159,35.888778404923656,36.08635406488357,85003200
34.62892532348633,36.07237991416937,33.94090460932604,36.07237991416937,259530800
33.801456451416016,33.95719097359517,33.12505455830104,33.87583902444526,289229200
